price_numeric,discount_percent,rating,reviews_count,title_length,has_description,has_discount,has_rating,high_rating,hour,day_of_week,month,website_encoded,category_encoded,deal_quality_score
15.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,17,0.0
6.47,0.0,0.0,0.0,60,0,0,0,0,16,5,10,1,17,0.0
3.99,0.0,0.0,0.0,87,0,0,0,0,16,5,10,1,17,0.0
75.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,17,0.0
10.49,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,17,0.0
7.99,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,17,0.0
6.99,0.0,0.0,0.0,57,0,0,0,0,16,5,10,1,17,0.0
10.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,17,0.0
599.99,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,17,0.0
4.99,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,17,0.0
9.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,17,0.0
4.0,0.0,0.0,0.0,67,0,0,0,0,16,5,10,1,17,0.0
499.99,0.0,0.0,0.0,80,0,0,0,0,16,5,10,1,29,0.0
729.99,0.0,0.0,0.0,75,0,0,0,0,16,5,10,1,29,0.0
949.99,0.0,0.0,0.0,61,0,0,0,0,16,5,10,1,29,0.0
599.0,0.0,0.0,0.0,61,0,0,0,0,16,5,10,1,22,0.0
170.99,0.0,0.0,0.0,83,0,0,0,0,16,5,10,1,22,0.0
279.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,22,0.0
342.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,22,0.0
359.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,22,0.0
359.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,22,0.0
264.0,0.0,0.0,0.0,92,0,0,0,0,16,5,10,1,22,0.0
309.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,22,0.0
10.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,22,0.0
329.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,22,0.0
149.99,0.0,0.0,0.0,83,0,0,0,0,16,5,10,1,22,0.0
22.5,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,22,0.0
338.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,22,0.0
734.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,22,0.0
199.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,22,0.0
14.99,0.0,0.0,0.0,85,0,0,0,0,16,5,10,1,22,0.0
279.99,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,22,0.0
199.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,22,0.0
169.99,0.0,0.0,0.0,91,0,0,0,0,16,5,10,1,22,0.0
399.99,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,22,0.0
599.99,0.0,0.0,0.0,88,0,0,0,0,16,5,10,1,22,0.0
360.0,0.0,0.0,0.0,54,0,0,0,0,16,5,10,1,22,0.0
123.97,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,22,0.0
134.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,22,0.0
114.97,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,22,0.0
270.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,22,0.0
149.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,22,0.0
349.99,0.0,0.0,0.0,91,0,0,0,0,16,5,10,1,22,0.0
249.0,0.0,0.0,0.0,93,0,0,0,0,16,5,10,1,2,0.0
81.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,2,0.0
48.99,0.0,0.0,0.0,62,0,0,0,0,16,5,10,1,2,0.0
999.99,0.0,0.0,0.0,83,0,0,0,0,16,5,10,1,2,0.0
24.0,0.0,0.0,0.0,87,0,0,0,0,16,5,10,1,2,0.0
89.0,0.0,0.0,0.0,85,0,0,0,0,16,5,10,1,2,0.0
17.0,0.0,0.0,0.0,50,0,0,0,0,16,5,10,1,2,0.0
199.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,2,0.0
121.0,0.0,0.0,0.0,85,0,0,0,0,16,5,10,1,2,0.0
31.49,0.0,0.0,0.0,77,0,0,0,0,16,5,10,1,2,0.0
89.99,0.0,0.0,0.0,89,0,0,0,0,16,5,10,1,2,0.0
149.0,0.0,0.0,0.0,59,0,0,0,0,16,5,10,1,2,0.0
89.0,0.0,0.0,0.0,27,0,0,0,0,16,5,10,1,2,0.0
299.97,0.0,0.0,0.0,29,0,0,0,0,16,5,10,1,2,0.0
291.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,2,0.0
299.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,2,0.0
79.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,2,0.0
37.99,0.0,0.0,0.0,68,0,0,0,0,16,5,10,1,2,0.0
121.0,0.0,0.0,0.0,95,0,0,0,0,16,5,10,1,2,0.0
41.99,0.0,0.0,0.0,74,0,0,0,0,16,5,10,1,2,0.0
179.99,0.0,0.0,0.0,83,0,0,0,0,16,5,10,1,2,0.0
249.99,0.0,0.0,0.0,30,0,0,0,0,16,5,10,1,2,0.0
99.97,0.0,0.0,0.0,84,0,0,0,0,16,5,10,1,2,0.0
39.99,0.0,0.0,0.0,68,0,0,0,0,16,5,10,1,2,0.0
429.99,0.0,0.0,0.0,39,0,0,0,0,16,5,10,1,2,0.0
199.97,0.0,0.0,0.0,86,0,0,0,0,16,5,10,1,2,0.0
17.0,0.0,0.0,0.0,89,0,0,0,0,16,5,10,1,2,0.0
14.99,0.0,0.0,0.0,92,0,0,0,0,16,5,10,1,2,0.0
79.99,0.0,0.0,0.0,66,0,0,0,0,16,5,10,1,2,0.0
99.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,2,0.0
87.99,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,2,0.0
24.99,0.0,0.0,0.0,77,0,0,0,0,16,5,10,1,2,0.0
79.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,2,0.0
267.0,0.0,0.0,0.0,92,0,0,0,0,16,5,10,1,27,0.0
8.39,0.0,0.0,0.0,76,0,0,0,0,16,5,10,1,27,0.0
849.99,0.0,0.0,0.0,74,0,0,0,0,16,5,10,1,27,0.0
179.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,27,0.0
499.99,0.0,0.0,0.0,90,0,0,0,0,16,5,10,1,27,0.0
14.79,0.0,0.0,0.0,94,0,0,0,0,16,5,10,1,27,0.0
798.0,0.0,0.0,0.0,70,0,0,0,0,16,5,10,1,27,0.0
499.97,0.0,0.0,0.0,63,0,0,0,0,16,5,10,1,27,0.0
214.0,0.0,0.0,0.0,79,0,0,0,0,16,5,10,1,27,0.0
109.0,0.0,0.0,0.0,85,0,0,0,0,16,5,10,1,27,0.0
348.0,0.0,0.0,0.0,77,0,0,0,0,16,5,10,1,27,0.0
127.0,0.0,0.0,0.0,69,0,0,0,0,16,5,10,1,27,0.0
948.0,0.0,0.0,0.0,94,0,0,0,0,16,5,10,1,27,0.0
799.0,0.0,0.0,0.0,64,0,0,0,0,16,5,10,1,27,0.0
0.0,0.0,0.0,0.0,78,0,0,0,0,16,5,10,1,27,0.0
15.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,27,0.0
107.0,0.0,0.0,0.0,92,0,0,0,0,16,5,10,1,27,0.0
199.99,0.0,0.0,0.0,79,0,0,0,0,16,5,10,1,27,0.0
99.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,27,0.0
349.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,27,0.0
299.99,0.0,0.0,0.0,70,0,0,0,0,16,5,10,1,27,0.0
749.99,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,27,0.0
404.0,0.0,0.0,0.0,100,0,0,0,0,16,5,10,1,27,0.0
189.0,0.0,0.0,0.0,99,0,0,0,0,16,5,10,1,27,0.0
198.0,0.0,0.0,0.0,70,0,0,0,0,16,5,10,1,27,0.0
899.99,25.0,4.5,127.0,36,1,1,1,1,17,4,10,1,12,82.0
79.99,40.0,4.8,89.0,31,1,1,1,1,17,4,10,1,5,95.5
299.99,35.0,4.3,203.0,31,1,1,1,1,17,4,10,1,14,90.8
